时间,连通分量,城市
20201214,0,"['北京', '福州', '三明', '泉州', '洛阳', '三门峡', '郑州', '苏州', '上海', '南通', '杭州', '嘉兴', '无锡', '南京', '宁波', '常州', '盐城', '合肥', '泰州', '绍兴', '湖州', '扬州', '深圳', '广州', '镇江', '温州', '金华', '台州', '徐州', '芜湖', '宣城', '淮安', '武汉', '舟山', '重庆', '南昌', '上饶', '景德镇', '东莞', '惠州', '佛山', '中山', '河源', '茂名', '清远', '江门', '滨州', '东营', '潍坊', '淄博', '珠海', '运城', '临汾', '太原', '晋中', '日照', '临沂', '济南', '枣庄', '青岛', '济宁', '连云港', '泰安', '沈阳', '丹东', '丽水', '大理白族自治州', '丽江', '昆明', '呼和浩特', '乌兰察布', '鄂尔多斯', '乌海', '成都', '乐山', '眉山', '肇庆', '云浮', '阜阳', '亳州', '仙桃', '贵港', '湛江', '韶关', '哈尔滨', '佳木斯', '双鸭山', '保定', '石家庄', '廊坊', '沧州', '天津', '衡水', '德宏傣族景颇族自治州', '保山', '信阳', '驻马店', '六安', '毕节', '六盘水', '贵阳', '黔西南布依族苗族自治州', '曲靖', '定西', '兰州', '白银', '临夏回族自治州', '天水', '武威', '西安', '内江', '自贡', '包头', '巴彦淖尔', '张家口', '唐山', '承德', '邯郸', '邢台', '秦皇岛', '大同', '德州', '长沙', '大连', '赤峰', '聊城', '长春', '南宁', '北海', '钦州', '襄阳', '十堰', '滁州', '马鞍山', '宿迁', '南充', '广安', '崇左', '百色', '河池', '玉林', '柳州', '桂林', '防城港', '来宾', '南平', '宜春', '九江', '抚州', '吉安', '赣州', '新余', '鹰潭', '南阳', '平顶山', '漳州', '厦门', '龙岩', '莆田', '淮南', '安庆', '蚌埠', '宿州', '铜陵', '吉林', '延边朝鲜族自治州', '通化', '吕梁', '榆林', '周口', '商丘', '漯河', '咸宁', '咸阳', '宝鸡', '渭南', '绥化', '大庆', '齐齐哈尔', '牡丹江', '黑河', '菏泽', '开封', '商洛', '四平', '朔州', '营口', '忻州', '长治', '阳泉', '烟台', '威海', '娄底', '邵阳', '湘潭', '孝感', '宁德', '安康', '安阳', '鹤壁', '濮阳', '新乡', '安顺', '宜昌', '荆州', '淮北', '岳阳', '益阳', '巴中', '常德', '许昌', '绵阳', '广元', '梅州', '汕头', '揭阳', '阳江', '汕尾', '衡阳', '郴州', '庆阳', '延安', '延边', '张家界', '德阳', '怀化', '资阳', '遂宁', '雅安', '宜宾', '阿坝藏族羌族自治州', '凉山彝族自治州', '达州', '泸州', '抚顺', '潮州', '攀枝花', '文山', '红河哈尼族彝族自治州', '焦作', '玉溪', '楚雄彝族自治州', '昭通', '文山壮族苗族自治州', '西双版纳傣族自治州', '普洱', '晋城', '朝阳', '本溪', '衢州', '松原', '株洲', '梧州', '黄冈', '鄂州', '黄石', '随州', '荆门', '遵义', '永州', '汉中', '铁岭', '鞍山', '辽阳', '锦州', '阜新', '盘锦', '葫芦岛', '通辽', '济源', '西宁', '海南州', '海西州', '白城', '海东', '海南藏族自治州', '海西蒙古族藏族自治州', '铜川', '黔南布依族苗族自治州', '黔东南苗族侗族自治州', '铜仁', '贺州', '恩施土家族苗族自治州', '萍乡', '湘西土家族苗族自治州']"
20201214,1,['山南']
20201214,2,['日喀则']
20201214,3,['澄迈县']
20201214,4,['临高县']
20201214,5,['定安县']
20201215,0,"['福州', '三明', '泉州', '洛阳', '三门峡', '郑州', '苏州', '上海', '南通', '杭州', '嘉兴', '北京', '无锡', '南京', '宁波', '盐城', '常州', '合肥', '湖州', '泰州', '绍兴', '深圳', '广州', '扬州', '温州', '台州', '舟山', '金华', '东莞', '惠州', '佛山', '中山', '茂名', '清远', '滨州', '东营', '潍坊', '珠海', '江门', '运城', '临汾', '太原', '日照', '临沂', '济南', '青岛', '枣庄', '济宁', '徐州', '连云港', '沈阳', '丹东', '丽水', '大理白族自治州', '丽江', '呼和浩特', '乌兰察布', '鄂尔多斯', '乌海', '成都', '乐山', '眉山', '云浮', '肇庆', '阜阳', '亳州', '武汉', '仙桃', '哈尔滨', '佳木斯', '双鸭山', '保定', '石家庄', '廊坊', '沧州', '天津', '衡水', '德宏傣族景颇族自治州', '保山', '信阳', '驻马店', '六安', '毕节', '六盘水', '贵阳', '黔西南布依族苗族自治州', '曲靖', '内江', '自贡', '重庆', '包头', '巴彦淖尔', '张家口', '唐山', '承德', '邯郸', '西安', '邢台', '秦皇岛', '长沙', '大同', '长春', '南宁', '北海', '钦州', '襄阳', '十堰', '镇江', '滁州', '马鞍山', '淮安', '宿迁', '芜湖', '南充', '崇左', '百色', '河池', '玉林', '柳州', '贵港', '桂林', '防城港', '来宾', '南平', '宜春', '南昌', '九江', '上饶', '抚州', '吉安', '赣州', '南阳', '漳州', '厦门', '龙岩', '淮南', '安庆', '蚌埠', '宿州', '吉林', '延边朝鲜族自治州', '通化', '吕梁', '晋中', '榆林', '周口', '商丘', '咸宁', '咸阳', '宝鸡', '渭南', '绥化', '大庆', '齐齐哈尔', '牡丹江', '黑河', '菏泽', '开封', '商洛', '四平', '朔州', '大连', '营口', '德州', '忻州', '长治', '阳泉', '烟台', '威海', '娄底', '邵阳', '孝感', '宁德', '安康', '安阳', '鹤壁', '濮阳', '新乡', '安顺', '宜昌', '荆州', '宣城', '淮北', '岳阳', '益阳', '巴中', '常德', '平顶山', '许昌', '广元', '绵阳', '广安', '湛江', '韶关', '汕头', '揭阳', '梅州', '衡阳', '河源', '阳江', '汕尾', '庆阳', '延安', '张家界', '聊城', '德阳', '怀化', '资阳', '雅安', '遂宁', '阿坝藏族羌族自治州', '凉山彝族自治州', '宜宾', '抚顺', '潮州', '攀枝花', '昆明', '文山', '红河哈尼族彝族自治州', '焦作', '玉溪', '楚雄彝族自治州', '昭通', '西双版纳傣族自治州', '文山壮族苗族自治州', '普洱', '晋城', '景德镇', '赤峰', '朝阳', '本溪', '衢州', '松原', '株洲', '湘潭', '梧州', '黄冈', '鄂州', '黄石', '荆门', '随州', '遵义', '永州', '汉中', '池州', '铁岭', '辽阳', '鞍山', '锦州', '阜新', '葫芦岛', '盘锦', '通辽', '莆田', '泰安', '泸州', '淄博', '漯河', '白城', '郴州', '铜川', '黔南布依族苗族自治州', '黔东南苗族侗族自治州', '铜仁', '达州', '恩施土家族苗族自治州']"
20201215,1,"['天水', '兰州', '临夏回族自治州', '定西', '武威', '白银']"
20201215,2,['山南']
20201215,3,['日喀则']
20201215,4,"['西宁', '海西州', '海南州', '海西蒙古族藏族自治州', '海南藏族自治州', '海东']"
20201215,5,['澄迈县']
20201215,6,['定安县']
20201215,7,['临高县']
20201216,0,"['北京', '福州', '三明', '洛阳', '三门峡', '郑州', '苏州', '上海', '杭州', '嘉兴', '南通', '无锡', '南京', '宁波', '盐城', '常州', '合肥', '泰州', '深圳', '湖州', '绍兴', '广州', '舟山', '扬州', '温州', '南昌', '上饶', '景德镇', '东莞', '惠州', '佛山', '中山', '滨州', '东营', '潍坊', '珠海', '江门', '运城', '临汾', '太原', '日照', '临沂', '济南', '青岛', '枣庄', '济宁', '连云港', '徐州', '泰安', '沈阳', '丹东', '金华', '丽水', '大理白族自治州', '丽江', '呼和浩特', '乌兰察布', '鄂尔多斯', '乌海', '成都', '乐山', '眉山', '云浮', '肇庆', '阜阳', '亳州', '武汉', '仙桃', '清远', '哈尔滨', '佳木斯', '双鸭山', '保定', '石家庄', '廊坊', '沧州', '天津', '衡水', '信阳', '驻马店', '六安', '毕节', '六盘水', '贵阳', '内江', '自贡', '包头', '巴彦淖尔', '张家口', '唐山', '承德', '邯郸', '西安', '邢台', '秦皇岛', '重庆', '长沙', '南宁', '北海', '钦州', '襄阳', '十堰', '镇江', '滁州', '马鞍山', '淮安', '宿迁', '南充', '崇左', '百色', '河池', '柳州', '玉林', '贵港', '桂林', '防城港', '来宾', '南平', '宜春', '九江', '抚州', '吉安', '赣州', '南阳', '漳州', '厦门', '泉州', '龙岩', '台州', '淮南', '安庆', '芜湖', '蚌埠', '宿州', '长春', '吉林', '延边朝鲜族自治州', '吕梁', '晋中', '周口', '商丘', '漯河', '咸宁', '咸阳', '宝鸡', '渭南', '绥化', '大庆', '齐齐哈尔', '牡丹江', '菏泽', '开封', '商洛', '四平', '朔州', '大同', '大连', '营口', '忻州', '长治', '阳泉', '烟台', '威海', '娄底', '邵阳', '孝感', '宁德', '安康', '安阳', '鹤壁', '新乡', '濮阳', '安顺', '宜昌', '荆州', '宣城', '淮北', '岳阳', '巴中', '常德', '益阳', '平顶山', '许昌', '广元', '广安', '韶关', '湛江', '茂名', '汕头', '揭阳', '梅州', '衡阳', '河源', '汕尾', '阳江', '延安', '榆林', '德州', '聊城', '德阳', '绵阳', '怀化', '资阳', '雅安', '遂宁', '阿坝藏族羌族自治州', '凉山彝族自治州', '宜宾', '抚顺', '潮州', '攀枝花', '昆明', '文山', '红河哈尼族彝族自治州', '焦作', '曲靖', '玉溪', '楚雄彝族自治州', '昭通', '西双版纳傣族自治州', '文山壮族苗族自治州', '普洱', '晋城', '赤峰', '朝阳', '本溪', '衢州', '松原', '株洲', '湘潭', '梧州', '黄冈', '鄂州', '黄石', '荆门', '随州', '遵义', '永州', '汉中', '铁岭', '辽阳', '鞍山', '锦州', '阜新', '盘锦', '葫芦岛', '通辽', '莆田', '泸州', '淄博', '白城', '铜川', '庆阳', '黔南布依族苗族自治州', '黔东南苗族侗族自治州', '铜仁', '黔西南布依族苗族自治州', '达州', '郴州', '恩施土家族苗族自治州', '黑河']"
20201216,1,"['保山', '德宏傣族景颇族自治州']"
20201216,2,"['天水', '兰州', '临夏回族自治州', '定西', '武威', '白银']"
20201216,3,['山南']
20201216,4,"['西宁', '海西州', '海南州', '海西蒙古族藏族自治州', '海南藏族自治州', '海东']"
20201216,5,['澄迈县']
20201216,6,['定安县']
20201217,0,"['北京', '福州', '三明', '洛阳', '三门峡', '郑州', '苏州', '上海', '嘉兴', '杭州', '南通', '无锡', '宁波', '南京', '盐城', '常州', '合肥', '深圳', '湖州', '绍兴', '泰州', '广州', '舟山', '扬州', '温州', '金华', '南昌', '上饶', '景德镇', '东莞', '惠州', '佛山', '中山', '茂名', '清远', '滨州', '东营', '潍坊', '珠海', '江门', '运城', '临汾', '太原', '日照', '临沂', '济南', '青岛', '枣庄', '济宁', '连云港', '徐州', '泰安', '沈阳', '丹东', '丽水', '大理白族自治州', '丽江', '呼和浩特', '乌兰察布', '鄂尔多斯', '乌海', '成都', '乐山', '眉山', '云浮', '肇庆', '阜阳', '亳州', '武汉', '仙桃', '湛江', '贵港', '哈尔滨', '佳木斯', '双鸭山', '保定', '石家庄', '沧州', '廊坊', '天津', '衡水', '德宏傣族景颇族自治州', '保山', '信阳', '驻马店', '六安', '毕节', '六盘水', '贵阳', '内江', '自贡', '包头', '巴彦淖尔', '张家口', '唐山', '承德', '邯郸', '西安', '邢台', '秦皇岛', '重庆', '南宁', '北海', '钦州', '襄阳', '十堰', '镇江', '滁州', '马鞍山', '淮安', '宿迁', '南充', '崇左', '百色', '河池', '玉林', '柳州', '桂林', '防城港', '来宾', '南平', '宜春', '九江', '抚州', '赣州', '吉安', '南阳', '漳州', '厦门', '泉州', '龙岩', '台州', '淮南', '安庆', '芜湖', '蚌埠', '宿州', '长春', '吉林', '延边朝鲜族自治州', '吕梁', '晋中', '周口', '商丘', '咸宁', '咸阳', '宝鸡', '渭南', '绥化', '大庆', '齐齐哈尔', '牡丹江', '菏泽', '开封', '商洛', '四平', '朔州', '大同', '大连', '营口', '忻州', '长治', '阳泉', '烟台', '威海', '长沙', '娄底', '邵阳', '孝感', '宁德', '安康', '安阳', '鹤壁', '濮阳', '新乡', '安顺', '宜昌', '荆州', '宣城', '淮北', '岳阳', '巴中', '常德', '平顶山', '许昌', '广元', '广安', '韶关', '揭阳', '汕头', '梅州', '河源', '阳江', '衡阳', '汕尾', '延安', '榆林', '延边', '德州', '聊城', '德阳', '绵阳', '怀化', '资阳', '雅安', '遂宁', '阿坝藏族羌族自治州', '宜宾', '凉山彝族自治州', '达州', '抚顺', '攀枝花', '昆明', '文山', '红河哈尼族彝族自治州', '焦作', '曲靖', '玉溪', '楚雄彝族自治州', '昭通', '西双版纳傣族自治州', '文山壮族苗族自治州', '普洱', '临沧', '晋城', '赤峰', '朝阳', '本溪', '衢州', '松原', '株洲', '湘潭', '黄冈', '鄂州', '黄石', '荆门', '随州', '遵义', '永州', '汉中', '潮州', '铁岭', '鞍山', '辽阳', '锦州', '阜新', '盘锦', '葫芦岛', '莆田', '泸州', '淄博', '漯河', '白城', '益阳', '郴州', '铜川', '庆阳', '黔南布依族苗族自治州', '黔东南苗族侗族自治州', '铜仁', '黔西南布依族苗族自治州', '通辽', '通化', '恩施土家族苗族自治州', '张家界']"
20201217,1,"['天水', '兰州', '临夏回族自治州', '定西', '武威', '白银']"
20201217,2,['山南']
20201217,3,"['西宁', '海西州', '海南州', '海西蒙古族藏族自治州', '海南藏族自治州', '海东']"
20201217,4,['澄迈县']
20201217,5,['定安县']
20201218,0,"['北京', '福州', '三明', '泉州', '洛阳', '三门峡', '郑州', '苏州', '上海', '嘉兴', '杭州', '南通', '无锡', '南京', '宁波', '盐城', '常州', '合肥', '深圳', '湖州', '绍兴', '广州', '泰州', '扬州', '舟山', '温州', '武汉', '金华', '南昌', '上饶', '景德镇', '东莞', '惠州', '佛山', '中山', '茂名', '清远', '河源', '滨州', '东营', '潍坊', '珠海', '江门', '运城', '临汾', '太原', '晋中', '日照', '临沂', '济南', '青岛', '枣庄', '徐州', '济宁', '连云港', '泰安', '沈阳', '丹东', '丽水', '大理白族自治州', '丽江', '呼和浩特', '乌兰察布', '鄂尔多斯', '乌海', '成都', '乐山', '眉山', '云浮', '肇庆', '阜阳', '亳州', '仙桃', '湛江', '贵港', '哈尔滨', '佳木斯', '双鸭山', '保定', '石家庄', '廊坊', '沧州', '天津', '衡水', '张家口', '德宏傣族景颇族自治州', '保山', '信阳', '驻马店', '六安', '毕节', '六盘水', '贵阳', '内江', '自贡', '重庆', '包头', '巴彦淖尔', '唐山', '承德', '邯郸', '西安', '邢台', '秦皇岛', '南宁', '北海', '钦州', '襄阳', '十堰', '镇江', '滁州', '马鞍山', '淮安', '宿迁', '芜湖', '南充', '广安', '崇左', '百色', '河池', '玉林', '柳州', '桂林', '来宾', '防城港', '梧州', '南平', '宜春', '九江', '抚州', '赣州', '吉安', '南阳', '平顶山', '漳州', '厦门', '龙岩', '台州', '淮南', '安庆', '蚌埠', '宿州', '宣城', '铜陵', '长春', '吉林', '延边朝鲜族自治州', '通化', '吕梁', '榆林', '周口', '商丘', '漯河', '咸宁', '咸阳', '宝鸡', '渭南', '绥化', '大庆', '齐齐哈尔', '牡丹江', '菏泽', '开封', '商洛', '四平', '朔州', '大同', '大连', '营口', '忻州', '长治', '阳泉', '烟台', '威海', '长沙', '娄底', '邵阳', '孝感', '宁德', '安康', '安阳', '鹤壁', '濮阳', '新乡', '安顺', '宜昌', '荆州', '新余', '淮北', '岳阳', '益阳', '巴中', '常德', '许昌', '广元', '韶关', '揭阳', '梅州', '汕头', '阳江', '衡阳', '汕尾', '延安', '张家界', '德州', '聊城', '德阳', '绵阳', '怀化', '资阳', '雅安', '阿坝藏族羌族自治州', '遂宁', '宜宾', '达州', '凉山彝族自治州', '泸州', '抚顺', '潮州', '攀枝花', '昆明', '文山', '红河哈尼族彝族自治州', '焦作', '曲靖', '玉溪', '楚雄彝族自治州', '昭通', '文山壮族苗族自治州', '西双版纳傣族自治州', '普洱', '临沧', '晋城', '赤峰', '朝阳', '本溪', '衢州', '松原', '白城', '株洲', '湘潭', '黄冈', '鄂州', '黄石', '随州', '荆门', '遵义', '永州', '汉中', '铁岭', '鞍山', '辽阳', '锦州', '阜新', '盘锦', '葫芦岛', '莆田', '淄博', '郴州', '铜川', '庆阳', '黔南布依族苗族自治州', '黔东南苗族侗族自治州', '铜仁', '黔西南布依族苗族自治州', '通辽', '恩施土家族苗族自治州', '湘西土家族苗族自治州', '萍乡']"
20201218,1,"['天水', '兰州', '临夏回族自治州', '定西', '武威', '白银']"
20201218,2,['山南']
20201218,3,['澄迈县']
20201218,4,['定安县']
20201218,5,['临高县']
20201218,6,"['海东', '西宁']"
20201219,0,"['福州', '三明', '厦门', '泉州', '洛阳', '三门峡', '郑州', '苏州', '上海', '杭州', '嘉兴', '南通', '北京', '无锡', '南京', '宁波', '常州', '盐城', '合肥', '深圳', '湖州', '绍兴', '广州', '泰州', '金华', '舟山', '扬州', '温州', '武汉', '南昌', '上饶', '景德镇', '鹰潭', '东莞', '惠州', '佛山', '中山', '茂名', '清远', '河源', '珠海', '江门', '滨州', '东营', '潍坊', '济南', '运城', '临汾', '太原', '晋中', '日照', '临沂', '青岛', '枣庄', '济宁', '连云港', '徐州', '泰安', '淄博', '沈阳', '丹东', '丽水', '大理白族自治州', '丽江', '昆明', '呼和浩特', '乌兰察布', '包头', '鄂尔多斯', '乌海', '成都', '乐山', '眉山', '云浮', '肇庆', '阜阳', '亳州', '商丘', '仙桃', '湛江', '哈尔滨', '佳木斯', '双鸭山', '保定', '石家庄', '廊坊', '沧州', '天津', '衡水', '张家口', '德宏傣族景颇族自治州', '保山', '信阳', '驻马店', '六安', '毕节', '六盘水', '贵阳', '安顺', '定西', '兰州', '白银', '临夏回族自治州', '武威', '天水', '西宁', '内江', '自贡', '重庆', '资阳', '巴彦淖尔', '唐山', '承德', '邯郸', '西安', '邢台', '秦皇岛', '长春', '南宁', '北海', '钦州', '襄阳', '十堰', '镇江', '滁州', '马鞍山', '淮安', '宿迁', '芜湖', '宣城', '南充', '广安', '崇左', '百色', '河池', '玉林', '柳州', '贵港', '防城港', '桂林', '来宾', '梧州', '南平', '宜春', '九江', '抚州', '吉安', '赣州', '南阳', '平顶山', '漳州', '龙岩', '台州', '淮南', '安庆', '蚌埠', '宿州', '铜陵', '池州', '吉林', '延边朝鲜族自治州', '通化', '吕梁', '榆林', '周口', '漯河', '开封', '许昌', '咸宁', '咸阳', '宝鸡', '渭南', '绥化', '大庆', '齐齐哈尔', '菏泽', '商洛', '四平', '朔州', '大同', '大连', '营口', '天门', '忻州', '长治', '阳泉', '晋城', '烟台', '威海', '长沙', '娄底', '邵阳', '湘潭', '孝感', '宁德', '安康', '安阳', '鹤壁', '濮阳', '新乡', '宜昌', '荆州', '恩施土家族苗族自治州', '新余', '萍乡', '淮北', '岳阳', '益阳', '巴中', '常德', '张家界', '广元', '绵阳', '韶关', '梅州', '汕头', '阳江', '揭阳', '汕尾', '衡阳', '延安', '延边', '德州', '聊城', '德阳', '怀化', '湘西土家族苗族自治州', '雅安', '遂宁', '阿坝藏族羌族自治州', '宜宾', '达州', '凉山彝族自治州', '泸州', '抚顺', '潮州', '攀枝花', '红河哈尼族彝族自治州', '文山', '焦作', '曲靖', '玉溪', '楚雄彝族自治州', '昭通', '文山壮族苗族自治州', '普洱', '临沧', '西双版纳傣族自治州', '赤峰', '朝阳', '本溪', '衢州', '松原', '白城', '株洲', '贺州', '黄冈', '鄂州', '黄石', '荆门', '随州', '遵义', '永州', '汉中', '铁岭', '鞍山', '辽阳', '锦州', '阜新', '盘锦', '葫芦岛', '通辽', '莆田', '海南州', '济源', '牡丹江', '兴安盟', '郴州', '海东', '海南藏族自治州', '铜川', '庆阳', '黔南布依族苗族自治州', '黔东南苗族侗族自治州', '铜仁', '黔西南布依族苗族自治州']"
